1024,241.492,629.011,2.60469
2048,242.637,637.953,2.62924
4096,253.738,669.21,2.6374
8192,143.021,380.191,2.65828
16384,242.2,645.088,2.66345
32768,241.106,643.766,2.67005
65536,252.467,672.003,2.66174
131072,251.937,672.397,2.66891
262144,251.448,670.316,2.66582
524288,247.788,655.002,2.6434
1048576,248.65,647.877,2.60558
2097152,243.623,626.801,2.57283
4194304,245.419,623.696,2.54135
8388608,241.943,619.501,2.56052
16777216,241.379,617.598,2.55862
33554432,242.542,621.83,2.56381
